S	-10mV	0mV	10mV	20mV	30mV	40mV
0.0428	1.65556213017752e-11	6.23988571428571e-11	1.17711790393013e-10	1.71708737864078e-10	2.18543689320388e-10	2.57021978021978e-10
0.0432	1.65745562130178e-11	6.24537142857143e-11	1.17694323144105e-10	1.71669902912621e-10	2.18349514563107e-10	2.56758241758242e-10
0.0436	1.65934911242604e-11	6.25085714285714e-11	1.17676855895196e-10	1.71631067961165e-10	2.18155339805825e-10	2.56494505494505e-10
0.044	1.6612426035503e-11	6.25634285714286e-11	1.17659388646288e-10	1.71592233009709e-10	2.17961165048544e-10	2.56230769230769e-10
0.0444	1.66313609467456e-11	6.26182857142857e-11	1.1764192139738e-10	1.71553398058252e-10	2.17766990291262e-10	2.55967032967033e-10
0.0448	1.66502958579882e-11	6.26731428571429e-11	1.17624454148472e-10	1.71514563106796e-10	2.17572815533981e-10	2.55703296703297e-10
0.0452	1.66692307692308e-11	6.2728e-11	1.17606986899563e-10	1.7147572815534e-10	2.17378640776699e-10	2.5543956043956e-10
0.0456	1.66881656804734e-11	6.27828571428571e-11	1.17589519650655e-10	1.71436893203883e-10	2.17184466019417e-10	2.55175824175824e-10
0.046	1.6707100591716e-11	6.28377142857143e-11	1.17572052401747e-10	1.71398058252427e-10	2.16990291262136e-10	2.54912087912088e-10
0.0464	1.67260355029586e-11	6.28925714285714e-11	1.17554585152838e-10	1.71359223300971e-10	2.16796116504854e-10	2.54648351648352e-10
0.0468	1.67449704142012e-11	6.29474285714286e-11	1.1753711790393e-10	1.71320388349515e-10	2.16601941747573e-10	2.54384615384615e-10
0.0472	1.67639053254438e-11	6.30022857142857e-11	1.17519650655022e-10	1.71281553398058e-10	2.16407766990291e-10	2.54120879120879e-10
0.0476	1.67828402366864e-11	6.30571428571429e-11	1.17502183406114e-10	1.71242718446602e-10	2.1621359223301e-10	2.53857142857143e-10
0.048	1.6801775147929e-11	6.3112e-11	1.17484716157205e-10	1.71203883495146e-10	2.16019417475728e-10	2.53593406593407e-10
0.0484	1.68207100591716e-11	6.31668571428571e-11	1.17467248908297e-10	1.71165048543689e-10	2.15825242718447e-10	2.5332967032967e-10
0.0488	1.68396449704142e-11	6.32217142857143e-11	1.17449781659389e-10	1.71126213592233e-10	2.15631067961165e-10	2.53065934065934e-10
0.0492	1.68585798816568e-11	6.32765714285714e-11	1.1743231441048e-10	1.71087378640777e-10	2.15436893203883e-10	2.53e-10
0.0496	1.68775147928994e-11	6.33314285714286e-11	1.17414847161572e-10	1.7104854368932e-10	2.15242718446602e-10	2.53e-10
0.05	1.6896449704142e-11	6.33862857142857e-11	1.17397379912664e-10	1.71009708737864e-10	2.1504854368932e-10	2.53e-10
0.0504	1.69153846153846e-11	6.34e-11	1.17379912663755e-10	1.7090625e-10	2.1490625e-10	2.53e-10
0.0508	1.69343195266272e-11	6.34e-11	1.17362445414847e-10	1.7078125e-10	2.1478125e-10	2.53e-10
0.0512	1.69532544378698e-11	6.34e-11	1.17344978165939e-10	1.7065625e-10	2.1465625e-10	2.53e-10
0.0516	1.69721893491124e-11	6.34e-11	1.17327510917031e-10	1.7053125e-10	2.1453125e-10	2.53e-10
0.052	1.6991124260355e-11	6.34e-11	1.17310043668122e-10	1.7040625e-10	2.1440625e-10	2.53e-10
0.0524	1.70100591715976e-11	6.34e-11	1.17292576419214e-10	1.7028125e-10	2.1428125e-10	2.53e-10
0.0528	1.70289940828402e-11	6.34e-11	1.17275109170306e-10	1.7015625e-10	2.1415625e-10	2.53e-10
0.0532	1.70479289940828e-11	6.34e-11	1.17257641921397e-10	1.7003125e-10	2.1403125e-10	2.53e-10
0.0536	1.70668639053254e-11	6.34e-11	1.17240174672489e-10	1.6990625e-10	2.1390625e-10	2.53e-10
0.054	1.70857988165681e-11	6.34e-11	1.17222707423581e-10	1.6978125e-10	2.1378125e-10	2.53e-10
0.0544	1.71147239263804e-11	6.34e-11	1.17205240174672e-10	1.6965625e-10	2.1365625e-10	2.53e-10
0.0548	1.71736196319018e-11	6.34e-11	1.17187772925764e-10	1.6953125e-10	2.1353125e-10	2.53e-10
0.0552	1.72325153374233e-11	6.34e-11	1.17170305676856e-10	1.6940625e-10	2.1340625e-10	2.53e-10
0.0556	1.72914110429448e-11	6.34e-11	1.17152838427948e-10	1.6928125e-10	2.1328125e-10	2.53e-10
0.056	1.73503067484663e-11	6.34e-11	1.17135371179039e-10	1.6915625e-10	2.1315625e-10	2.53e-10
0.0564	1.74092024539877e-11	6.34e-11	1.17117903930131e-10	1.6903125e-10	2.1303125e-10	2.53e-10
0.0568	1.74680981595092e-11	6.34e-11	1.17100436681223e-10	1.6890625e-10	2.1290625e-10	2.53e-10
0.0572	1.75269938650307e-11	6.34e-11	1.17082969432314e-10	1.6878125e-10	2.1278125e-10	2.53e-10
0.0576	1.75858895705522e-11	6.34e-11	1.17065502183406e-10	1.6865625e-10	2.1265625e-10	2.53e-10
0.058	1.76447852760736e-11	6.34e-11	1.17048034934498e-10	1.6853125e-10	2.1253125e-10	2.53e-10
0.0584	1.77036809815951e-11	6.34e-11	1.1703056768559e-10	1.6840625e-10	2.1240625e-10	2.53e-10
0.0588	1.77625766871166e-11	6.34e-11	1.17013100436681e-10	1.6828125e-10	2.1228125e-10	2.53e-10
0.0592	1.7821472392638e-11	6.34e-11	1.17e-10	1.6815625e-10	2.1215625e-10	2.53e-10
0.0596	1.78803680981595e-11	6.34e-11	1.17e-10	1.6803125e-10	2.1203125e-10	2.53e-10
0.06	1.7939263803681e-11	6.33679611650485e-11	1.17e-10	1.67883495145631e-10	2.11941747572816e-10	2.53029126213592e-10
0.0604	1.79981595092025e-11	6.33252427184466e-11	1.17e-10	1.67728155339806e-10	2.11864077669903e-10	2.53067961165049e-10
0.0608	1.80570552147239e-11	6.32825242718447e-11	1.17e-10	1.67572815533981e-10	2.1178640776699e-10	2.53106796116505e-10
0.0612	1.81159509202454e-11	6.32398058252427e-11	1.17e-10	1.67417475728155e-10	2.11708737864078e-10	2.53145631067961e-10
0.0616	1.81748466257669e-11	6.31970873786408e-11	1.17e-10	1.6726213592233e-10	2.11631067961165e-10	2.53184466019417e-10
0.062	1.82337423312883e-11	6.31543689320388e-11	1.17e-10	1.67106796116505e-10	2.11553398058252e-10	2.53223300970874e-10
0.0624	1.82926380368098e-11	6.31116504854369e-11	1.17e-10	1.6695145631068e-10	2.1147572815534e-10	2.5326213592233e-10
0.0628	1.83515337423313e-11	6.30689320388349e-11	1.17e-10	1.66796116504854e-10	2.11398058252427e-10	2.53300970873786e-10
0.0632	1.84104294478528e-11	6.3026213592233e-11	1.17e-10	1.66640776699029e-10	2.11320388349515e-10	2.53339805825243e-10
0.0636	1.84693251533742e-11	6.29834951456311e-11	1.17e-10	1.66485436893204e-10	2.11242718446602e-10	2.53378640776699e-10
0.064	1.85282208588957e-11	6.29407766990291e-11	1.17e-10	1.66330097087379e-10	2.11165048543689e-10	2.53417475728155e-10
0.0644	1.85871165644172e-11	6.28980582524272e-11	1.17e-10	1.66174757281553e-10	2.11087378640777e-10	2.53456310679612e-10
0.0648	1.86460122699387e-11	6.28553398058252e-11	1.17e-10	1.66019417475728e-10	2.11009708737864e-10	2.53495145631068e-10
0.0652	1.87049079754601e-11	6.28126213592233e-11	1.17e-10	1.65864077669903e-10	2.10932038834951e-10	2.53533980582524e-10
0.0656	1.87638036809816e-11	6.27699029126214e-11	1.17e-10	1.65708737864078e-10	2.10854368932039e-10	2.53572815533981e-10
0.066	1.88226993865031e-11	6.27271844660194e-11	1.17e-10	1.65553398058252e-10	2.10776699029126e-10	2.53611650485437e-10
0.0664	1.88815950920245e-11	6.26844660194175e-11	1.17e-10	1.65398058252427e-10	2.10699029126214e-10	2.53650485436893e-10
0.0668	1.8940490797546e-11	6.26417475728155e-11	1.17e-10	1.65242718446602e-10	2.10621359223301e-10	2.5368932038835e-10
0.0672	1.89993865030675e-11	6.25990291262136e-11	1.17e-10	1.65087378640777e-10	2.10543689320388e-10	2.53728155339806e-10
0.0676	1.9058282208589e-11	6.25563106796116e-11	1.17e-10	1.64932038834951e-10	2.10466019417476e-10	2.53766990291262e-10
0.068	1.91171779141104e-11	6.25135922330097e-11	1.17e-10	1.64776699029126e-10	2.10388349514563e-10	2.53805825242718e-10
0.0684	1.91760736196319e-11	6.24708737864078e-11	1.17e-10	1.64621359223301e-10	2.1031067961165e-10	2.53844660194175e-10
0.0688	1.92349693251534e-11	6.24281553398058e-11	1.17e-10	1.64466019417476e-10	2.10233009708738e-10	2.53883495145631e-10
0.0692	1.92938650306748e-11	6.23854368932039e-11	1.17e-10	1.6431067961165e-10	2.10155339805825e-10	2.53922330097087e-10
0.0696	1.93527607361963e-11	6.23427184466019e-11	1.17e-10	1.64155339805825e-10	2.10077669902913e-10	2.53961165048544e-10
0.07	1.94116564417178e-11	6.23e-11	1.17e-10	1.64e-10	2.1e-10	2.54e-10
0.0704	1.94705521472393e-11	6.23e-11	1.17e-10	1.64078431372549e-10	2.1e-10	2.54039215686275e-10
0.0708	1.95e-11	6.23e-11	1.17e-10	1.64156862745098e-10	2.1e-10	2.54078431372549e-10
0.0712	1.95e-11	6.23e-11	1.17e-10	1.64235294117647e-10	2.1e-10	2.54117647058824e-10
0.0716	1.95e-11	6.23e-11	1.17e-10	1.64313725490196e-10	2.1e-10	2.54156862745098e-10
0.072	1.95e-11	6.23e-11	1.17e-10	1.64392156862745e-10	2.1e-10	2.54196078431373e-10
0.0724	1.95e-11	6.23e-11	1.17e-10	1.64470588235294e-10	2.1e-10	2.54235294117647e-10
0.0728	1.95e-11	6.23e-11	1.17e-10	1.64549019607843e-10	2.1e-10	2.54274509803922e-10
0.0732	1.95e-11	6.23e-11	1.17e-10	1.64627450980392e-10	2.1e-10	2.54313725490196e-10
0.0736	1.95e-11	6.23e-11	1.17e-10	1.64705882352941e-10	2.1e-10	2.54352941176471e-10
0.074	1.95e-11	6.23e-11	1.17e-10	1.6478431372549e-10	2.1e-10	2.54392156862745e-10
0.0744	1.95e-11	6.23e-11	1.17e-10	1.64862745098039e-10	2.1e-10	2.5443137254902e-10
0.0748	1.95e-11	6.23e-11	1.17e-10	1.64941176470588e-10	2.1e-10	2.54470588235294e-10
0.0752	1.95e-11	6.23e-11	1.17e-10	1.65019607843137e-10	2.1e-10	2.54509803921569e-10
0.0756	1.95e-11	6.23e-11	1.17e-10	1.65098039215686e-10	2.1e-10	2.54549019607843e-10
0.076	1.95e-11	6.23e-11	1.17e-10	1.65176470588235e-10	2.1e-10	2.54588235294118e-10
0.0764	1.95e-11	6.23e-11	1.17e-10	1.65254901960784e-10	2.1e-10	2.54627450980392e-10
0.0768	1.95e-11	6.23e-11	1.17e-10	1.65333333333333e-10	2.1e-10	2.54666666666667e-10
0.0772	1.95e-11	6.23e-11	1.17e-10	1.65411764705882e-10	2.1e-10	2.54705882352941e-10
0.0776	1.95e-11	6.23e-11	1.17e-10	1.65490196078431e-10	2.1e-10	2.54745098039216e-10
0.078	1.95e-11	6.23e-11	1.17e-10	1.6556862745098e-10	2.1e-10	2.5478431372549e-10
0.0784	1.95e-11	6.23e-11	1.17e-10	1.65647058823529e-10	2.1e-10	2.54823529411765e-10
0.0788	1.95e-11	6.23e-11	1.17e-10	1.65725490196078e-10	2.1e-10	2.54862745098039e-10
0.0792	1.95e-11	6.23e-11	1.17e-10	1.65803921568627e-10	2.1e-10	2.54901960784314e-10
0.0796	1.95e-11	6.23e-11	1.17e-10	1.65882352941176e-10	2.1e-10	2.54941176470588e-10
0.08	1.95e-11	6.23e-11	1.17e-10	1.65960784313725e-10	2.1e-10	2.54980392156863e-10
0.0804	1.95e-11	6.22809045226131e-11	1.16938144329897e-10	1.65938144329897e-10	2.1e-10	2.55e-10
0.0808	1.95e-11	6.22427135678392e-11	1.16814432989691e-10	1.65814432989691e-10	2.1e-10	2.55e-10
0.0812	1.95e-11	6.22045226130653e-11	1.16690721649485e-10	1.65690721649485e-10	2.1e-10	2.55e-10
0.0816	1.95e-11	6.21663316582914e-11	1.16567010309278e-10	1.65567010309278e-10	2.1e-10	2.55e-10
0.082	1.95e-11	6.21281407035176e-11	1.16443298969072e-10	1.65443298969072e-10	2.1e-10	2.55e-10
0.0824	1.95e-11	6.20899497487437e-11	1.16319587628866e-10	1.65319587628866e-10	2.1e-10	2.55e-10
0.0828	1.95e-11	6.20517587939699e-11	1.1619587628866e-10	1.6519587628866e-10	2.1e-10	2.55e-10
0.0832	1.95e-11	6.2013567839196e-11	1.16072164948454e-10	1.65072164948454e-10	2.1e-10	2.55e-10
0.0836	1.95e-11	6.19753768844221e-11	1.15948453608247e-10	1.64948453608247e-10	2.1e-10	2.55e-10
0.084	1.95e-11	6.19371859296482e-11	1.15824742268041e-10	1.64824742268041e-10	2.1e-10	2.55e-10
0.0844	1.95e-11	6.18989949748744e-11	1.15701030927835e-10	1.64701030927835e-10	2.1e-10	2.55e-10
0.0848	1.95e-11	6.18608040201005e-11	1.15577319587629e-10	1.64577319587629e-10	2.1e-10	2.55e-10
0.0852	1.95e-11	6.18226130653266e-11	1.15453608247423e-10	1.64453608247423e-10	2.1e-10	2.55e-10
0.0856	1.95e-11	6.17844221105528e-11	1.15329896907216e-10	1.64329896907216e-10	2.1e-10	2.55e-10
0.086	1.95e-11	6.17462311557789e-11	1.1520618556701e-10	1.6420618556701e-10	2.1e-10	2.55e-10
0.0864	1.95e-11	6.1708040201005e-11	1.15082474226804e-10	1.64082474226804e-10	2.1e-10	2.55e-10
0.0868	1.95e-11	6.16698492462311e-11	1.14958762886598e-10	1.63958762886598e-10	2.1e-10	2.55e-10
0.0872	1.95e-11	6.16316582914573e-11	1.14835051546392e-10	1.63835051546392e-10	2.1e-10	2.55e-10
0.0876	1.95e-11	6.15934673366834e-11	1.14711340206186e-10	1.63711340206186e-10	2.1e-10	2.55e-10
0.088	1.95e-11	6.15552763819095e-11	1.14587628865979e-10	1.63587628865979e-10	2.1e-10	2.55e-10
0.0884	1.95e-11	6.15170854271357e-11	1.14463917525773e-10	1.63463917525773e-10	2.1e-10	2.55e-10
0.0888	1.95e-11	6.14788944723618e-11	1.14340206185567e-10	1.63340206185567e-10	2.1e-10	2.55e-10
0.0892	1.95e-11	6.14407035175879e-11	1.14216494845361e-10	1.63216494845361e-10	2.1e-10	2.55e-10
0.0896	1.95e-11	6.14025125628141e-11	1.14092783505155e-10	1.63092783505155e-10	2.1e-10	2.55e-10
0.09	1.95e-11	6.13643216080402e-11	1.13980198019802e-10	1.62980198019802e-10	2.1e-10	2.55019801980198e-10
0.0904	1.95e-11	6.13261306532663e-11	1.1390099009901e-10	1.6290099009901e-10	2.1e-10	2.5509900990099e-10
0.0908	1.95e-11	6.12879396984925e-11	1.13821782178218e-10	1.62821782178218e-10	2.1e-10	2.55178217821782e-10
0.0912	1.95e-11	6.12497487437186e-11	1.13742574257426e-10	1.62742574257426e-10	2.1e-10	2.55257425742574e-10
0.0916	1.95e-11	6.12115577889447e-11	1.13663366336634e-10	1.62663366336634e-10	2.1e-10	2.55336633663366e-10
0.092	1.95e-11	6.11733668341708e-11	1.13584158415842e-10	1.62584158415842e-10	2.1e-10	2.55415841584158e-10
0.0924	1.95e-11	6.1135175879397e-11	1.13504950495049e-10	1.6250495049505e-10	2.1e-10	2.5549504950495e-10
0.0928	1.95e-11	6.10969849246231e-11	1.13425742574257e-10	1.62425742574257e-10	2.1e-10	2.55574257425743e-10
0.0932	1.95e-11	6.10587939698492e-11	1.13346534653465e-10	1.62346534653465e-10	2.1e-10	2.55653465346535e-10
0.0936	1.95e-11	6.10206030150754e-11	1.13267326732673e-10	1.62267326732673e-10	2.1e-10	2.55732673267327e-10
0.094	1.95e-11	6.09824120603015e-11	1.13188118811881e-10	1.62188118811881e-10	2.1e-10	2.55811881188119e-10
0.0944	1.95e-11	6.09442211055276e-11	1.13108910891089e-10	1.62108910891089e-10	2.1e-10	2.55891089108911e-10
0.0948	1.95e-11	6.09060301507538e-11	1.13029702970297e-10	1.62029702970297e-10	2.1e-10	2.55970297029703e-10
0.0952	1.95e-11	6.08678391959799e-11	1.12950495049505e-10	1.61950495049505e-10	2.1e-10	2.56049504950495e-10
0.0956	1.95e-11	6.0829648241206e-11	1.12871287128713e-10	1.61871287128713e-10	2.1e-10	2.56128712871287e-10
0.096	1.95e-11	6.07914572864322e-11	1.12792079207921e-10	1.61792079207921e-10	2.1e-10	2.56207920792079e-10
0.0964	1.95e-11	6.07532663316583e-11	1.12712871287129e-10	1.61712871287129e-10	2.1e-10	2.56287128712871e-10
0.0968	1.95e-11	6.07150753768844e-11	1.12633663366337e-10	1.61633663366337e-10	2.1e-10	2.56366336633663e-10
0.0972	1.95e-11	6.06768844221105e-11	1.12554455445545e-10	1.61554455445545e-10	2.1e-10	2.56445544554455e-10
0.0976	1.95e-11	6.06386934673367e-11	1.12475247524752e-10	1.61475247524752e-10	2.1e-10	2.56524752475247e-10
0.098	1.95e-11	6.06005025125628e-11	1.1239603960396e-10	1.6139603960396e-10	2.1e-10	2.5660396039604e-10
0.0984	1.95e-11	6.05623115577889e-11	1.12316831683168e-10	1.61316831683168e-10	2.1e-10	2.56683168316832e-10
0.0988	1.95e-11	6.05241206030151e-11	1.12237623762376e-10	1.61237623762376e-10	2.1e-10	2.56762376237624e-10
0.0992	1.95e-11	6.04859296482412e-11	1.12158415841584e-10	1.61158415841584e-10	2.1e-10	2.56841584158416e-10
0.0996	1.95e-11	6.04477386934673e-11	1.12079207920792e-10	1.61079207920792e-10	2.1e-10	2.56920792079208e-10
0.1	1.95e-11	6.04095477386935e-11	1.12e-10	1.61e-10	2.1e-10	2.57e-10
0.1004	1.95e-11	6.03713567839196e-11	1.1196e-10	1.6096e-10	2.0996e-10	2.5692e-10
0.1008	1.95e-11	6.03331658291457e-11	1.1192e-10	1.6092e-10	2.0992e-10	2.5684e-10
0.1012	1.95e-11	6.02949748743719e-11	1.1188e-10	1.6088e-10	2.0988e-10	2.5676e-10
0.1016	1.95e-11	6.0256783919598e-11	1.1184e-10	1.6084e-10	2.0984e-10	2.5668e-10
0.102	1.95e-11	6.02185929648241e-11	1.118e-10	1.608e-10	2.098e-10	2.566e-10
0.1024	1.95e-11	6.01804020100502e-11	1.1176e-10	1.6076e-10	2.0976e-10	2.5652e-10
0.1028	1.95e-11	6.01422110552764e-11	1.1172e-10	1.6072e-10	2.0972e-10	2.5644e-10
0.1032	1.95e-11	6.01040201005025e-11	1.1168e-10	1.6068e-10	2.0968e-10	2.5636e-10
0.1036	1.95e-11	6.00658291457286e-11	1.1164e-10	1.6064e-10	2.0964e-10	2.5628e-10
0.104	1.95e-11	6.00276381909548e-11	1.116e-10	1.606e-10	2.096e-10	2.562e-10
0.1044	1.95e-11	5.99894472361809e-11	1.1156e-10	1.6056e-10	2.0956e-10	2.5612e-10
0.1048	1.95e-11	5.9951256281407e-11	1.1152e-10	1.6052e-10	2.0952e-10	2.5604e-10
0.1052	1.95e-11	5.99130653266332e-11	1.1148e-10	1.6048e-10	2.0948e-10	2.5596e-10
0.1056	1.95e-11	5.98748743718593e-11	1.1144e-10	1.6044e-10	2.0944e-10	2.5588e-10
0.106	1.95e-11	5.98366834170854e-11	1.114e-10	1.604e-10	2.094e-10	2.558e-10
0.1064	1.95e-11	5.97984924623116e-11	1.1136e-10	1.6036e-10	2.0936e-10	2.5572e-10
0.1068	1.95e-11	5.97603015075377e-11	1.1132e-10	1.6032e-10	2.0932e-10	2.5564e-10
0.1072	1.95e-11	5.97221105527638e-11	1.1128e-10	1.6028e-10	2.0928e-10	2.5556e-10
0.1076	1.95e-11	5.96839195979899e-11	1.1124e-10	1.6024e-10	2.0924e-10	2.5548e-10
0.108	1.95e-11	5.96457286432161e-11	1.112e-10	1.602e-10	2.092e-10	2.554e-10
0.1084	1.95e-11	5.96075376884422e-11	1.1116e-10	1.6016e-10	2.0916e-10	2.5532e-10
0.1088	1.95e-11	5.95693467336683e-11	1.1112e-10	1.6012e-10	2.0912e-10	2.5524e-10
0.1092	1.95e-11	5.95311557788945e-11	1.1108e-10	1.6008e-10	2.0908e-10	2.5516e-10
0.1096	1.95e-11	5.94929648241206e-11	1.1104e-10	1.6004e-10	2.0904e-10	2.5508e-10
0.11	1.95e-11	5.94547738693467e-11	1.11e-10	1.6e-10	2.09e-10	2.55e-10
0.1104	1.94493333333333e-11	5.94165829145729e-11	1.1096e-10	1.6004e-10	2.0884e-10	2.5496e-10
0.1108	1.93986666666667e-11	5.9378391959799e-11	1.1092e-10	1.6008e-10	2.0868e-10	2.5492e-10
0.1112	1.9348e-11	5.93402010050251e-11	1.1088e-10	1.6012e-10	2.0852e-10	2.5488e-10
0.1116	1.92973333333333e-11	5.93020100502512e-11	1.1084e-10	1.6016e-10	2.0836e-10	2.5484e-10
0.112	1.92466666666667e-11	5.92638190954774e-11	1.108e-10	1.602e-10	2.082e-10	2.548e-10
0.1124	1.9196e-11	5.92256281407035e-11	1.1076e-10	1.6024e-10	2.0804e-10	2.5476e-10
0.1128	1.91453333333333e-11	5.91874371859296e-11	1.1072e-10	1.6028e-10	2.0788e-10	2.5472e-10
0.1132	1.90946666666667e-11	5.91492462311558e-11	1.1068e-10	1.6032e-10	2.0772e-10	2.5468e-10
0.1136	1.9044e-11	5.91110552763819e-11	1.1064e-10	1.6036e-10	2.0756e-10	2.5464e-10
0.114	1.89933333333333e-11	5.9072864321608e-11	1.106e-10	1.604e-10	2.074e-10	2.546e-10
0.1144	1.89426666666667e-11	5.90346733668342e-11	1.1056e-10	1.6044e-10	2.0724e-10	2.5456e-10
0.1148	1.8892e-11	5.89964824120603e-11	1.1052e-10	1.6048e-10	2.0708e-10	2.5452e-10
0.1152	1.88413333333333e-11	5.89582914572864e-11	1.1048e-10	1.6052e-10	2.0692e-10	2.5448e-10
0.1156	1.87906666666667e-11	5.89201005025126e-11	1.1044e-10	1.6056e-10	2.0676e-10	2.5444e-10
0.116	1.874e-11	5.88819095477387e-11	1.104e-10	1.606e-10	2.066e-10	2.544e-10
0.1164	1.86893333333333e-11	5.88437185929648e-11	1.1036e-10	1.6064e-10	2.0644e-10	2.5436e-10
0.1168	1.86386666666667e-11	5.88055276381909e-11	1.1032e-10	1.6068e-10	2.0628e-10	2.5432e-10
0.1172	1.8588e-11	5.87673366834171e-11	1.1028e-10	1.6072e-10	2.0612e-10	2.5428e-10
0.1176	1.85373333333333e-11	5.87291457286432e-11	1.1024e-10	1.6076e-10	2.0596e-10	2.5424e-10
0.118	1.84866666666667e-11	5.86909547738693e-11	1.102e-10	1.608e-10	2.058e-10	2.542e-10
0.1184	1.8436e-11	5.86527638190955e-11	1.1016e-10	1.6084e-10	2.0564e-10	2.5416e-10
0.1188	1.83853333333333e-11	5.86145728643216e-11	1.1012e-10	1.6088e-10	2.0548e-10	2.5412e-10
0.1192	1.83346666666667e-11	5.85763819095477e-11	1.1008e-10	1.6092e-10	2.0532e-10	2.5408e-10
0.1196	1.8284e-11	5.85381909547739e-11	1.1004e-10	1.6096e-10	2.0516e-10	2.5404e-10
0.12	1.82333333333333e-11	5.85e-11	1.1e-10	1.61e-10	2.05e-10	2.54e-10
0.1204	1.81826666666667e-11	5.85e-11	1.098e-10	1.61e-10	2.0488e-10	2.5376e-10
0.1208	1.8132e-11	5.85e-11	1.096e-10	1.61e-10	2.0476e-10	2.5352e-10
0.1212	1.80813333333333e-11	5.85e-11	1.094e-10	1.61e-10	2.0464e-10	2.5328e-10
0.1216	1.80306666666667e-11	5.85e-11	1.092e-10	1.61e-10	2.0452e-10	2.5304e-10
0.122	1.798e-11	5.85e-11	1.09e-10	1.61e-10	2.044e-10	2.528e-10
0.1224	1.79293333333333e-11	5.85e-11	1.088e-10	1.61e-10	2.0428e-10	2.5256e-10
0.1228	1.78786666666667e-11	5.85e-11	1.086e-10	1.61e-10	2.0416e-10	2.5232e-10
0.1232	1.7828e-11	5.85e-11	1.084e-10	1.61e-10	2.0404e-10	2.5208e-10
0.1236	1.77773333333333e-11	5.85e-11	1.082e-10	1.61e-10	2.0392e-10	2.5184e-10
0.124	1.77266666666667e-11	5.85e-11	1.08e-10	1.61e-10	2.038e-10	2.516e-10
0.1244	1.7676e-11	5.85e-11	1.078e-10	1.61e-10	2.0368e-10	2.5136e-10
0.1248	1.76253333333333e-11	5.85e-11	1.076e-10	1.61e-10	2.0356e-10	2.5112e-10
0.1252	1.75625e-11	5.85e-11	1.074e-10	1.61e-10	2.0344e-10	2.5088e-10
0.1256	1.74875e-11	5.85e-11	1.072e-10	1.61e-10	2.0332e-10	2.5064e-10
0.126	1.74125e-11	5.85e-11	1.07e-10	1.61e-10	2.032e-10	2.504e-10
0.1264	1.73375e-11	5.85e-11	1.068e-10	1.61e-10	2.0308e-10	2.5016e-10
0.1268	1.72625e-11	5.85e-11	1.066e-10	1.61e-10	2.0296e-10	2.4992e-10
0.1272	1.71875e-11	5.85e-11	1.064e-10	1.61e-10	2.0284e-10	2.4968e-10
0.1276	1.71125e-11	5.85e-11	1.062e-10	1.61e-10	2.0272e-10	2.4944e-10
0.128	1.70375e-11	5.85e-11	1.06e-10	1.61e-10	2.026e-10	2.492e-10
0.1284	1.69625e-11	5.85e-11	1.058e-10	1.61e-10	2.0248e-10	2.4896e-10
0.1288	1.68875e-11	5.85e-11	1.056e-10	1.61e-10	2.0236e-10	2.4872e-10
0.1292	1.68125e-11	5.85e-11	1.054e-10	1.61e-10	2.0224e-10	2.4848e-10
0.1296	1.67375e-11	5.85e-11	1.052e-10	1.61e-10	2.0212e-10	2.4824e-10
0.13	1.66625e-11	5.85e-11	1.05e-10	1.61e-10	2.02e-10	2.48e-10
0.1304	1.65875e-11	5.8404e-11	1.05e-10	1.608e-10	2.0216e-10	2.4784e-10
0.1308	1.65125e-11	5.8308e-11	1.05e-10	1.606e-10	2.0232e-10	2.4768e-10
0.1312	1.64375e-11	5.8212e-11	1.05e-10	1.604e-10	2.0248e-10	2.4752e-10
0.1316	1.63625e-11	5.8116e-11	1.05e-10	1.602e-10	2.0264e-10	2.4736e-10
0.132	1.62875e-11	5.802e-11	1.05e-10	1.6e-10	2.028e-10	2.472e-10
0.1324	1.62125e-11	5.7924e-11	1.05e-10	1.598e-10	2.0296e-10	2.4704e-10
0.1328	1.61375e-11	5.7828e-11	1.05e-10	1.596e-10	2.0312e-10	2.4688e-10
0.1332	1.60625e-11	5.7732e-11	1.05e-10	1.594e-10	2.0328e-10	2.4672e-10
0.1336	1.59875e-11	5.7636e-11	1.05e-10	1.592e-10	2.0344e-10	2.4656e-10
0.134	1.59125e-11	5.754e-11	1.05e-10	1.59e-10	2.036e-10	2.464e-10
0.1344	1.58375e-11	5.7444e-11	1.05e-10	1.588e-10	2.0376e-10	2.4624e-10
0.1348	1.57625e-11	5.7348e-11	1.05e-10	1.586e-10	2.0392e-10	2.4608e-10
0.1352	1.56875e-11	5.7252e-11	1.05e-10	1.584e-10	2.0408e-10	2.4592e-10
0.1356	1.56125e-11	5.7156e-11	1.05e-10	1.582e-10	2.0424e-10	2.4576e-10
0.136	1.55375e-11	5.706e-11	1.05e-10	1.58e-10	2.044e-10	2.456e-10
0.1364	1.54625e-11	5.6964e-11	1.05e-10	1.578e-10	2.0456e-10	2.4544e-10
0.1368	1.53875e-11	5.6868e-11	1.05e-10	1.576e-10	2.0472e-10	2.4528e-10
0.1372	1.53125e-11	5.6772e-11	1.05e-10	1.574e-10	2.0488e-10	2.4512e-10
0.1376	1.52375e-11	5.6676e-11	1.05e-10	1.572e-10	2.0504e-10	2.4496e-10
0.138	1.51625e-11	5.658e-11	1.05e-10	1.57e-10	2.052e-10	2.448e-10
0.1384	1.50875e-11	5.6484e-11	1.05e-10	1.568e-10	2.0536e-10	2.4464e-10
